source_file,page_num,type,term,definition,canonical_id,raw_text,confidence
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,90,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,91,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,91,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 91,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,91,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,91,term_definition,"Capital Reduction
The Capital may be reduced by any of the following methods","1. Reducing the nominal value of the shares, through either partially refunding their value
to the shareholders or relieving the shareholders of all or part of the outstanding share
price owed by them;
2. Reducing share value by writing off a part thereof equal to the loss incurred by the",capital_reduction_the_capital_may_be_reduced_by_any_of_the_following_methods,"Capital Reduction
The Capital may be reduced by any of the following methods : 1. Reducing the nominal value of the shares, through either partially refunding their value
to the shareholders or relieving the shareholders of all or part of the outstanding share
price owed by them;
2. Reducing share value by writing off a part thereof equal to the loss incurred by the",0.98
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,92,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,92,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 92,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,92,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,93,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,93,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 93,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,93,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,94,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,94,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 94,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,94,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,95,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,95,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 95,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,95,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,96,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,96,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 96,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,96,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,97,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,97,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 97,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,97,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,97,term_definition,A shareholder in a Joint Stock Company shall have,"A. All rights attaching to the share, particularly the right to a share of the profits and
assets of the Company upon liquidation and to attend meetings of the General",a_shareholder_in_a_joint_stock_company_shall_have,"A shareholder in a Joint Stock Company shall have : A. All rights attaching to the share, particularly the right to a share of the profits and
assets of the Company upon liquidation and to attend meetings of the General",0.98
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,97,term_definition,General Assembly,"a percentage not exceeding [10%] of its shares
for the purpose of disposing of the same in any way, including transfer of ownership, in
accordance with the conditions, controls and procedures to be decided by the SCA. The
treasury shares may not be included in the quorum for meetings of the General",general_assembly,"General Assembly : a percentage not exceeding [10%] of its shares
for the purpose of disposing of the same in any way, including transfer of ownership, in
accordance with the conditions, controls and procedures to be decided by the SCA. The
treasury shares may not be included in the quorum for meetings of the General",0.98
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,98,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,98,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 98,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,98,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,99,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,99,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 99,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,99,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,100,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,100,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 100,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,100,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,101,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,101,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 101,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,101,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,102,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,102,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 102,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,102,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,102,term_definition,It shall be permissible for the company,"based upon prior approval of the SCA – to issue
negotiable bonds or Sukuk that are either convertible or non-convertible into shares in
the company with equivalent values per each issue.
2. The bond or Sukuk shall remain of a registered type until its value is paid in full.
3. It shall not be permitted for bonds or Sukuk to be converted into shares unless the
prospectus or issuance terms so provide. If conversion is decided for bonds or Sukuk
which are not obliged to be converted into shares, the holder of the bond or Sukuk alone
shall have the right to accept the conversion or to collect the nominal value of the bond
or Sukuk.
4. Notwithstanding the provisions of Articles [196], [199], [200] and [201] of this Decree",it_shall_be_permissible_for_the_company,"It shall be permissible for the company : based upon prior approval of the SCA – to issue
negotiable bonds or Sukuk that are either convertible or non-convertible into shares in
the company with equivalent values per each issue.
2. The bond or Sukuk shall remain of a registered type until its value is paid in full.
3. It shall not be permitted for bonds or Sukuk to be converted into shares unless the
prospectus or issuance terms so provide. If conversion is decided for bonds or Sukuk
which are not obliged to be converted into shares, the holder of the bond or Sukuk alone
shall have the right to accept the conversion or to collect the nominal value of the bond
or Sukuk.
4. Notwithstanding the provisions of Articles [196], [199], [200] and [201] of this Decree",0.98
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,102,term_definition,Sukuk that are convertible into shares,"to increase its
capital by converting such bonds or Sukuk into capital shares.",sukuk_that_are_convertible_into_shares,"Sukuk that are convertible into shares : to increase its
capital by converting such bonds or Sukuk into capital shares.",0.98
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,103,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,103,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 103,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,103,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,104,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,104,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 104,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,104,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,105,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,105,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 105,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,105,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,106,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,106,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 106,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,106,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,107,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,107,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 107,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,107,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,108,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,108,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 108,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,108,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,109,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,109,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 109,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,109,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,110,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,110,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 110,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,110,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,111,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,111,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 111,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,111,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,112,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,112,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 112,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,112,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,112,term_definition,Private Joint Stock,One Person,private_joint_stock,Private Joint Stock : One Person,0.98
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,113,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,113,citation,,,federal_decree_law_32_2021,Federal Decree Law No. (32) of 2021 on Commercial Companies 113,0.95
Federal Decree Law No. (32) of 2021 on Commercial Companies.pdf,113,citation,,,32_2021_32_2021,No. (32) of 2021,0.95
